,season,round,home_club_position,away_club_position,home_club_cum_goals,away_club_cum_goals,home_club_cum_concede,away_club_cum_concede,home_recent_result,away_recent_result,result,multinomial_result,knn_result,tree_result
1698,2017,23,15,20,20,13,30,34,7,4,0,1,1,1
1699,2017,23,19,16,16,17,30,27,2,6,1,0,-1,1
1700,2017,24,11,12,29,24,41,35,8,8,0,1,-1,1
1701,2017,24,20,4,14,54,35,28,5,13,1,-1,-1,-1
1702,2017,24,16,3,17,41,29,16,5,9,-1,-1,-1,-1
1703,2017,24,9,19,25,18,38,30,2,5,0,1,1,1
1704,2017,24,6,13,41,21,30,33,6,8,1,1,1,1
1705,2017,24,8,2,19,48,20,16,2,9,-1,1,-1,-1
1706,2017,24,18,5,23,46,34,21,3,13,0,-1,-1,-1
1707,2017,24,1,15,67,21,17,31,10,8,1,1,1,1
1708,2017,24,7,10,34,33,32,42,5,4,1,1,1,1
1709,2017,24,17,14,23,19,50,39,4,3,1,-1,1,1
1710,2017,25,9,8,26,36,39,32,2,7,1,1,1,1
1711,2017,25,5,2,47,49,22,16,11,11,1,-1,-1,1
1712,2017,25,14,7,22,19,34,21,5,2,0,-1,-1,1
1713,2017,25,12,13,30,22,42,37,9,7,0,1,1,1
1714,2017,25,4,10,45,25,16,36,11,9,-1,1,1,1
1715,2017,25,1,20,70,19,18,31,10,6,1,1,1,1
1716,2017,25,18,15,24,17,35,33,3,2,0,-1,0,1
1717,2017,25,17,3,19,54,41,29,2,12,-1,-1,-1,-1
1718,2017,25,19,6,15,45,35,31,7,8,1,-1,-1,-1
1719,2017,25,16,11,25,33,50,44,4,4,0,-1,1,1
1720,2017,26,6,10,46,28,34,40,5,4,1,1,1,1
1721,2017,26,8,17,37,18,34,36,7,10,0,1,0,1
1722,2017,26,13,12,18,31,34,43,3,9,1,1,1,1
1723,2017,26,11,4,33,45,44,19,2,8,1,1,-1,-1
1724,2017,26,3,5,57,49,29,22,12,11,0,1,1,1
1725,2017,26,7,1,20,73,22,18,2,10,0,1,-1,-1
1726,2017,26,20,15,19,25,34,36,5,4,-1,-1,1,1
1727,2017,26,14,16,23,23,38,35,8,6,0,1,1,1
1728,2017,26,9,18,28,25,36,50,11,4,1,1,1,1
1729,2017,26,2,19,49,19,18,44,10,1,1,1,1,1
1730,2017,27,18,3,28,59,38,31,6,10,-1,-1,-1,-1
1731,2017,27,5,6,51,51,24,35,11,7,1,-1,1,1
1732,2017,27,12,11,32,37,46,45,8,5,1,-1,0,1
1733,2017,27,13,2,24,51,36,18,6,12,1,-1,-1,-1
1734,2017,27,4,20,46,21,23,37,5,4,1,1,1,1
1735,2017,27,1,8,74,38,19,35,10,8,1,1,1,1
1736,2017,27,9,15,29,24,45,39,4,8,1,1,1,1
1737,2017,27,16,7,19,21,37,23,8,2,1,-1,1,0
1738,2017,27,17,10,19,30,46,37,0,11,1,-1,-1,1
1739,2017,27,19,14,26,21,52,35,4,5,0,-1,1,1
1740,2017,28,6,1,51,79,36,20,6,10,-1,1,-1,1
1741,2017,28,2,5,51,49,19,23,9,7,1,1,1,1
1742,2017,28,12,18,22,20,36,37,5,11,1,1,1,1
1743,2017,28,10,9,37,32,47,46,5,7,1,1,-1,1
1744,2017,28,20,14,21,23,40,47,4,3,-1,-1,-1,1
1745,2017,28,17,4,25,52,42,24,5,11,-1,-1,-1,-1
1746,2017,28,3,13,61,34,31,46,10,8,1,1,1,1
1747,2017,28,11,15,31,25,41,36,10,6,0,1,-1,1
1748,2017,28,7,16,21,28,24,40,2,6,0,1,1,1
1749,2017,28,8,19,39,27,40,53,5,5,0,1,1,1
1750,2017,29,18,2,25,53,43,20,2,9,-1,-1,-1,-1
1751,2017,29,8,12,40,33,41,43,5,8,0,1,1,1
1752,2017,29,10,6,26,51,37,39,8,6,1,1,1,-1
1753,2017,29,9,20,38,22,47,42,7,1,1,1,1,1
1754,2017,29,3,16,65,27,32,38,10,6,1,1,1,1
1755,2017,29,4,15,53,25,24,48,11,6,1,1,1,1
1756,2017,29,7,11,22,32,25,47,3,7,1,1,0,1
1757,2017,29,1,5,82,50,20,25,13,6,1,1,1,1
1758,2017,29,13,14,21,35,41,50,10,5,1,1,0,1
1759,2017,29,17,19,29,28,41,54,6,6,0,1,1,1
1760,2017,30,20,8,22,41,43,42,0,3,-1,-1,-1,1
1761,2017,30,12,3,34,55,44,24,8,13,-1,-1,-1,-1
1762,2017,30,5,18,50,27,26,46,3,2,1,1,1,1
1763,2017,30,6,10,52,39,41,47,3,10,1,1,1,1
1764,2017,30,15,14,25,25,50,42,6,10,0,0,0,1
1765,2017,30,9,11,33,28,49,38,6,11,1,1,0,1
1766,2017,30,2,4,56,67,22,32,9,13,1,-1,1,1
1767,2017,30,16,7,36,24,54,26,4,6,-1,-1,-1,0
1768,2017,30,13,17,27,29,40,41,6,6,1,1,1,1
1769,2017,30,19,1,28,83,54,20,4,13,-1,-1,-1,-1
1770,2017,31,1,12,85,28,20,40,13,10,1,1,1,1
1771,2017,31,16,2,36,58,57,23,3,12,0,-1,-1,-1
1772,2017,31,7,6,45,55,43,41,6,6,1,1,1,1
1773,2017,31,8,5,27,52,26,27,8,6,-1,1,-1,-1
1774,2017,31,17,18,25,28,50,48,7,1,-1,1,1,1
1775,2017,31,10,20,35,23,48,47,5,0,1,1,1,1
1776,2017,31,4,11,68,39,34,50,10,9,1,1,1,1
1777,2017,31,3,13,59,30,25,40,13,8,1,1,1,1
1778,2017,31,15,14,25,29,42,44,8,5,-1,0,0,1
1779,2017,31,19,9,28,35,56,49,3,6,-1,-1,-1,1
1780,2017,32,2,16,58,25,23,43,10,7,1,1,1,1
1781,2017,32,9,1,37,88,50,21,9,15,-1,1,-1,-1
1782,2017,32,5,3,54,60,28,25,9,15,-1,-1,1,-1
1783,2017,32,13,7,29,48,43,44,7,8,-1,-1,-1,1
1784,2017,32,12,17,30,25,41,52,7,7,1,1,1,1
1785,2017,32,11,10,39,37,55,49,6,5,0,-1,1,1
1786,2017,32,14,15,36,30,57,44,4,5,1,1,1,1
1787,2017,32,20,8,24,28,49,28,0,7,-1,-1,-1,0
1788,2017,32,18,4,30,73,48,34,3,12,-1,-1,-1,-1
1789,2017,32,6,19,56,29,44,58,3,3,1,1,1,1
1790,2017,33,6,17,59,30,44,47,6,5,1,1,1,1
1791,2017,33,9,4,38,75,53,35,6,12,0,1,-1,-1
1792,2017,33,1,2,91,60,22,23,15,13,-1,1,1,-1
1793,2017,33,13,16,29,25,45,53,6,4,0,1,1,1
1794,2017,33,8,10,50,31,44,41,11,7,-1,1,1,1
1795,2017,33,20,15,25,25,51,45,0,4,0,-1,-1,1
1796,2017,33,11,18,39,31,51,50,6,3,0,1,1,1
1797,2017,33,5,14,55,39,31,57,6,4,0,1,1,1
1798,2017,33,12,7,41,30,57,29,7,10,-1,1,-1,1
1799,2017,33,19,3,29,63,61,26,2,15,-1,-1,-1,-1
1800,2017,34,4,1,65,93,27,25,15,12,-1,-1,-1,-1
1801,2017,34,3,11,75,41,35,53,10,6,1,1,1,1
1802,2017,34,15,12,26,42,54,59,2,4,1,1,1,1
1803,2017,34,7,8,32,51,30,46,12,10,1,1,1,1
1804,2017,34,2,20,63,26,25,52,13,1,-1,1,1,1
1805,2017,34,13,19,40,30,58,63,5,1,0,1,1,1
1806,2017,34,17,9,26,38,46,53,5,7,0,-1,-1,1
1807,2017,34,16,14,33,30,52,46,4,4,1,1,1,1
1808,2017,34,10,6,33,62,42,46,9,9,1,-1,0,1
1809,2017,34,18,5,32,56,50,32,4,7,-1,-1,-1,-1
1810,2017,35,5,15,59,27,34,54,10,5,0,1,1,1
1811,2017,35,8,18,52,34,48,53,9,3,0,1,1,1
1812,2017,35,20,3,27,78,52,35,4,10,0,-1,-1,-1
1813,2017,35,11,2,41,63,56,26,5,10,-1,1,-1,-1
1814,2017,35,1,17,96,27,26,47,12,3,1,1,1,1
1815,2017,35,13,4,32,66,49,30,1,12,0,1,-1,-1
1816,2017,35,6,14,63,41,48,59,9,6,1,1,1,1
1817,2017,35,9,10,39,35,54,43,8,12,1,1,1,1
1818,2017,35,12,16,42,36,60,54,1,7,0,1,1,1
1819,2017,35,19,7,31,34,64,31,1,12,0,-1,-1,0
1820,2017,36,16,8,28,40,55,54,5,8,-1,-1,-1,1
1821,2017,36,10,20,35,29,44,54,9,5,-1,1,1,1
1822,2017,36,11,9,36,52,54,48,8,7,1,1,-1,1
1823,2017,36,2,6,65,67,26,49,10,9,1,1,1,1
1824,2017,36,17,12,34,41,53,58,4,5,1,-1,-1,1
1825,2017,36,18,5,27,60,52,35,2,8,-1,-1,-1,-1
1826,2017,36,3,13,67,42,31,60,10,2,1,1,1,1
1827,2017,36,7,14,35,33,32,50,10,2,0,1,1,1
1828,2017,36,4,19,80,32,37,65,11,2,0,1,1,1
1829,2017,36,15,1,42,101,63,26,6,12,-1,-1,-1,-1
1830,2017,37,6,7,68,35,51,32,9,11,1,1,0,1
1831,2017,37,12,18,42,27,60,53,2,2,1,1,1,1
1832,2017,37,8,17,42,36,54,54,8,4,0,1,1,1
1833,2017,37,1,16,105,28,27,57,12,5,0,1,1,1
1834,2017,37,9,15,52,43,53,67,4,5,-1,1,1,1
1835,2017,37,14,2,33,67,50,27,3,12,1,-1,-1,-1
1836,2017,37,19,3,30,69,54,31,8,10,1,-1,-1,-1
1837,2017,37,5,4,61,80,35,37,8,9,1,1,1,1
1838,2017,37,13,10,42,35,62,45,2,9,1,1,1,1
1839,2017,37,20,11,32,41,65,54,3,8,-1,-1,-1,1
1840,2017,38,13,8,45,43,67,55,5,9,1,-1,1,1
1841,2017,38,18,19,27,33,54,67,2,3,-1,1,1,1
1842,2017,38,3,9,69,52,32,55,7,1,1,1,1,1
1843,2017,38,16,6,28,73,57,51,6,9,-1,-1,-1,-1
1844,2017,38,10,5,36,62,47,35,6,11,1,1,0,-1
1845,2017,38,17,1,37,105,55,27,5,10,-1,-1,-1,-1
1846,2017,38,4,15,80,34,38,50,6,6,1,1,1,1
1847,2017,38,2,14,67,44,28,63,9,4,1,1,1,1
1848,2017,38,11,20,43,31,55,54,11,11,1,1,1,1
1849,2017,38,7,12,35,43,37,60,8,4,-1,1,1,1
1850,2018,2,3,17,3,0,0,2,3,0,1,1,1,1
1851,2018,2,5,18,2,0,1,2,3,0,1,1,1,1
1852,2018,2,8,14,1,2,2,2,0,1,1,1,1,1
1853,2018,2,15,4,0,2,0,0,1,3,-1,-1,-1,-1
1854,2018,2,7,13,2,0,2,0,1,1,1,1,1,1
1855,2018,2,1,20,2,0,0,3,3,0,1,1,1,1
1856,2018,2,11,9,0,2,2,1,0,3,1,1,1,1
1857,2018,2,16,12,0,1,2,2,0,0,0,-1,0,1
1858,2018,2,19,6,0,2,4,0,0,3,-1,-1,-1,-1
1859,2018,2,10,2,2,4,0,0,3,3,-1,-1,-1,-1
1860,2018,3,19,15,1,0,9,2,0,1,0,1,0,0
1861,2018,3,16,3,1,6,2,2,1,6,-1,-1,-1,-1
1862,2018,3,17,7,1,3,2,2,1,3,-1,-1,-1,-1
1863,2018,3,13,2,4,5,4,2,3,6,-1,-1,-1,-1
1864,2018,3,11,18,1,1,5,3,0,1,1,1,1,1
1865,2018,3,1,12,6,3,0,4,6,3,1,1,1,1
1866,2018,3,4,10,5,2,1,2,6,3,1,1,1,1
1867,2018,3,14,5,2,8,4,1,1,6,0,-1,-1,-1
1868,2018,3,9,20,2,1,5,6,0,0,1,1,1,1
1869,2018,3,6,8,4,4,1,3,6,4,0,1,-1,1
1870,2018,4,16,9,0,5,2,6,2,3,-1,-1,-1,-1
1871,2018,4,20,11,2,3,9,5,0,2,-1,-1,-1,1
1872,2018,4,19,10,3,4,7,7,1,3,-1,-1,-1,1
1873,2018,4,8,1,5,7,3,0,6,9,-1,-1,-1,-1
1874,2018,4,14,13,3,5,5,7,3,3,0,-1,0,-1
1875,2018,4,4,18,9,2,2,4,7,1,1,1,1,1
1876,2018,4,2,6,8,6,3,3,9,7,1,1,1,1
1877,2018,4,7,17,6,1,5,9,5,1,0,1,1,1
1878,2018,4,3,5,7,8,2,2,9,9,1,1,1,1
1879,2018,4,15,12,3,2,4,4,3,1,-1,-1,-1,1
1880,2018,5,4,8,9,6,3,7,12,6,-1,-1,1,-1
1881,2018,5,1,17,10,2,3,5,12,2,1,1,1,1
1882,2018,5,9,20,4,3,5,9,5,1,1,1,1,1
1883,2018,5,6,2,9,9,4,1,9,12,-1,-1,-1,-1
1884,2018,5,3,15,11,7,3,9,10,4,1,1,1,1
1885,2018,5,18,12,2,3,10,6,2,3,-1,-1,-1,1
1886,2018,5,13,14,4,5,4,7,4,4,0,1,-1,1
1887,2018,5,19,7,3,8,6,8,1,6,-1,-1,-1,-1
1888,2018,5,5,11,6,6,5,5,7,6,1,1,1,1
1889,2018,5,10,16,7,2,6,10,6,0,-1,1,0,1
1890,2018,6,20,2,3,14,9,3,2,13,-1,-1,-1,-1
1891,2018,6,16,8,3,10,10,7,1,10,1,-1,0,-1
1892,2018,6,15,4,7,10,12,5,4,12,0,-1,-1,-1
1893,2018,6,17,3,5,14,11,4,3,15,0,-1,-1,-1
1894,2018,6,11,18,4,4,6,8,6,1,0,1,1,1
1895,2018,6,1,14,11,6,2,6,15,5,1,1,1,1
1896,2018,6,9,19,8,2,9,11,6,2,1,1,1,1
1897,2018,6,7,10,8,5,8,5,9,8,0,1,1,1
1898,2018,6,6,12,10,8,9,9,9,6,1,1,1,1
1899,2018,6,13,5,7,10,9,6,5,9,-1,-1,-1,-1
1900,2018,7,9,16,6,6,6,9,8,4,1,1,1,1
1901,2018,7,5,6,12,11,9,6,12,10,1,1,1,1
1902,2018,7,1,15,19,8,3,11,13,5,1,1,1,1
1903,2018,7,14,10,5,9,11,9,4,7,1,1,1,1
1904,2018,7,20,4,3,12,14,7,2,9,-1,-1,-1,-1
1905,2018,7,11,17,8,8,11,13,5,5,1,1,1,1
1906,2018,7,7,13,10,4,11,6,7,4,1,1,1,1
1907,2018,7,3,2,14,14,4,2,13,15,0,1,-1,-1
1908,2018,7,18,8,4,11,8,10,2,9,-1,-1,-1,-1
1909,2018,7,19,12,3,7,14,10,2,3,-1,-1,-1,1
1910,2018,8,13,15,8,8,13,12,2,7,1,1,1,1
1911,2018,8,16,2,6,15,11,5,4,11,-1,-1,-1,-1
1912,2018,8,17,4,8,14,16,9,5,15,-1,-1,-1,-1
1913,2018,8,8,19,10,4,12,10,7,1,1,1,1,1
1914,2018,8,3,1,15,21,3,3,13,13,0,-1,-1,-1
1915,2018,8,9,6,11,12,8,12,7,7,-1,-1,-1,1
1916,2018,8,10,11,13,11,10,11,9,5,-1,-1,1,1
1917,2018,8,14,7,5,8,8,6,4,11,-1,-1,-1,1
1918,2018,8,5,20,14,4,7,16,9,1,1,1,1,1
1919,2018,8,12,18,9,3,11,16,6,2,0,1,1,1
1920,2018,9,3,10,18,13,5,14,11,10,0,1,1,1
1921,2018,9,17,18,4,9,17,21,0,2,1,1,1,1
1922,2018,9,8,15,13,5,12,9,7,4,1,1,1,1
1923,2018,9,9,7,9,11,6,12,13,4,-1,-1,-1,-1
1924,2018,9,20,12,6,9,13,13,1,5,-1,-1,-1,1
1925,2018,9,4,11,19,14,10,12,15,6,1,1,1,-1
1926,2018,9,6,16,16,6,12,14,9,4,0,1,1,1
1927,2018,9,19,2,4,15,17,3,2,11,-1,-1,-1,-1
1928,2018,9,1,13,21,10,3,12,13,7,1,1,1,1
1929,2018,9,14,5,8,15,13,7,7,9,-1,-1,-1,-1
1930,2018,10,16,19,6,6,14,14,2,1,0,1,1,1
1931,2018,10,14,4,5,22,11,11,4,15,0,-1,-1,-1
1932,2018,10,12,13,15,8,15,14,6,7,0,-1,1,1
1933,2018,10,11,10,10,9,13,8,7,10,1,1,-1,1
1934,2018,10,7,20,13,4,12,18,4,1,1,1,1,1
1935,2018,10,18,6,11,16,25,12,1,10,-1,-1,-1,1
1936,2018,10,2,17,16,8,3,19,11,3,1,1,1,1
1937,2018,10,5,1,16,26,7,3,12,13,-1,-1,-1,-1
1938,2018,10,8,9,15,15,16,12,8,9,1,1,1,1
1939,2018,10,15,3,10,20,17,7,7,9,-1,-1,-1,-1
1940,2018,11,19,10,9,16,23,16,3,7,-1,-1,0,-1
1941,2018,11,6,7,19,17,12,17,10,8,-1,1,1,-1
1942,2018,11,2,14,24,7,7,13,9,2,1,1,1,1
1943,2018,11,17,8,6,16,14,12,2,7,1,-1,-1,-1
1944,2018,11,5,3,24,20,13,4,13,11,0,1,0,1
1945,2018,11,9,12,16,11,14,13,9,9,1,1,1,1
1946,2018,11,13,15,9,10,15,21,5,7,1,1,1,1
1947,2018,11,1,16,27,6,3,14,13,2,1,1,1,1
1948,2018,11,11,4,9,16,9,8,7,12,-1,-1,-1,-1
1949,2018,11,18,20,4,11,21,28,1,1,1,1,1,1
1950,2018,12,17,7,7,16,20,13,2,6,0,-1,-1,-1
1951,2018,12,19,13,5,13,21,17,4,7,0,0,-1,1
1952,2018,12,14,6,7,20,14,14,4,10,1,-1,-1,-1
1953,2018,12,2,20,21,11,5,29,9,0,1,1,1,1
1954,2018,12,1,8,33,19,4,18,13,10,1,1,1,1
1955,2018,12,16,4,8,19,16,10,1,12,-1,-1,-1,-1
1956,2018,12,10,15,17,12,16,25,7,4,0,1,1,1
1957,2018,12,3,9,27,19,8,15,11,12,0,1,1,1
1958,2018,12,5,11,25,11,14,12,11,6,0,1,1,1
1959,2018,12,18,12,9,12,24,16,3,9,1,0,1,1
1960,2018,13,7,16,20,8,21,17,10,1,0,1,1,1
1961,2018,13,14,1,14,36,18,5,5,13,-1,-1,-1,-1
1962,2018,13,8,5,21,26,16,15,7,9,-1,-1,-1,-1
1963,2018,13,3,4,20,27,10,8,12,11,1,-1,1,1
1964,2018,13,6,19,19,11,15,25,10,6,1,1,1,1
1965,2018,13,17,13,12,9,25,15,2,7,-1,-1,-1,1
1966,2018,13,12,10,13,17,18,16,9,5,0,-1,-1,1
1967,2018,13,9,2,17,23,14,5,7,11,-1,-1,-1,-1
1968,2018,13,20,18,11,8,31,21,0,3,1,1,1,1
1969,2018,13,11,15,12,6,13,22,4,5,-1,1,1,1
1970,2018,14,1,9,40,22,5,18,15,4,1,1,1,1
1971,2018,14,17,11,8,14,22,19,7,7,-1,-1,-1,1
1972,2018,14,16,12,11,12,26,15,6,1,1,1,1,0
1973,2018,14,8,10,18,17,17,17,6,7,1,1,1,1
1974,2018,14,15,13,11,14,16,22,10,5,-1,-1,-1,1
1975,2018,14,2,6,26,20,5,15,13,10,1,1,1,1
1976,2018,14,18,7,10,20,24,21,3,8,0,-1,-1,-1
1977,2018,14,4,5,28,23,16,11,9,12,1,1,1,1
1978,2018,14,3,20,28,14,11,33,8,3,1,1,1,1
1979,2018,14,14,19,8,13,17,27,2,1,1,1,1,1
1980,2018,15,11,1,17,43,19,6,4,15,-1,-1,-1,-1
1981,2018,15,10,15,16,10,20,17,7,5,1,1,1,1
1982,2018,15,19,2,13,27,29,5,1,13,-1,-1,-1,-1
1983,2018,15,7,17,23,9,21,24,3,7,1,1,1,1
1984,2018,15,3,18,25,12,15,26,9,3,1,1,1,1
1985,2018,15,20,9,14,20,35,17,3,9,0,-1,-1,1
1986,2018,15,12,4,13,30,17,11,1,10,1,-1,-1,1
1987,2018,15,6,14,20,11,16,19,7,10,0,1,1,1
1988,2018,15,8,5,22,32,23,18,8,9,0,-1,-1,-1
1989,2018,15,13,16,17,13,22,27,8,6,1,-1,1,1
1990,2018,16,7,12,21,18,17,21,8,1,0,1,1,1
1991,2018,16,17,13,14,19,32,21,1,7,1,1,-1,1
1992,2018,16,14,19,14,13,30,29,6,2,1,1,1,1
1993,2018,16,5,18,34,10,20,26,9,7,1,1,1,1
1994,2018,16,15,10,12,15,20,18,10,4,-1,-1,-1,1
1995,2018,16,6,20,24,15,25,36,6,4,1,1,1,1
1996,2018,16,11,16,20,11,23,20,10,4,1,1,1,1
1997,2018,16,9,3,21,28,18,16,9,12,-1,-1,-1,1
1998,2018,16,8,1,25,30,22,6,3,13,-1,-1,-1,-1
1999,2018,16,4,2,31,45,13,7,7,15,1,1,1,-1
2000,2018,17,7,11,17,25,19,26,7,3,1,1,1,1
2001,2018,17,20,9,16,23,40,25,4,10,-1,-1,-1,1
2002,2018,17,19,14,10,13,27,22,4,7,-1,-1,0,1
2003,2018,17,17,5,13,35,30,20,2,11,1,-1,-1,-1
2004,2018,17,10,16,20,15,23,30,2,9,1,1,1,1
2005,2018,17,15,12,13,21,23,20,4,6,1,1,1,1
2006,2018,17,1,6,34,28,6,26,15,6,1,1,1,1
2007,2018,17,3,18,30,15,16,32,12,4,1,1,1,1
2008,2018,17,2,8,45,23,9,19,12,6,1,1,1,1
2009,2018,17,13,4,19,33,22,13,7,7,-1,-1,-1,-1
2010,2018,18,8,13,25,20,28,24,3,7,1,1,1,1
2011,2018,18,12,7,25,23,25,25,12,4,-1,-1,-1,1
2012,2018,18,19,16,10,16,28,32,3,4,-1,-1,-1,1
2013,2018,18,5,18,37,15,23,33,10,3,1,1,1,1
2014,2018,18,17,6,17,29,33,29,6,6,-1,-1,-1,-1
2015,2018,18,15,20,14,16,22,42,7,4,0,1,1,1
2016,2018,18,2,14,48,14,10,23,12,7,-1,1,1,1
2017,2018,18,4,9,35,21,14,21,9,5,-1,1,1,1
2018,2018,18,11,3,24,31,22,16,5,12,-1,-1,-1,-1
2019,2018,18,10,1,19,37,19,7,9,15,-1,-1,-1,-1
2020,2018,19,7,3,22,50,21,13,7,9,1,1,-1,1
2021,2018,19,19,11,16,19,42,21,2,9,0,0,1,1
2022,2018,19,10,4,25,35,25,15,7,9,-1,-1,1,-1
2023,2018,19,1,15,39,14,7,22,15,5,1,1,1,1
2024,2018,19,14,17,17,18,25,38,9,6,0,1,0,1
2025,2018,19,18,8,16,26,36,28,3,2,-1,-1,-1,1
2026,2018,19,6,20,34,11,30,31,8,0,1,1,1,1
2027,2018,19,2,12,37,27,18,28,12,6,1,1,1,1
2028,2018,19,16,9,19,25,33,27,7,12,-1,-1,-1,1
2029,2018,19,13,5,20,40,26,24,6,10,0,-1,-1,-1
2030,2018,20,6,12,37,27,31,33,10,6,1,1,1,1
2031,2018,20,18,11,17,27,41,28,3,12,1,0,1,1
2032,2018,20,17,2,20,51,35,15,6,6,-1,-1,-1,-1
2033,2018,20,19,20,17,12,43,34,3,0,1,1,1,1
2034,2018,20,9,15,26,14,27,26,7,5,0,1,1,1
2035,2018,20,8,16,24,18,22,38,7,4,-1,1,1,1
2036,2018,20,14,4,17,37,25,16,7,9,-1,-1,-1,-1
2037,2018,20,3,7,42,20,18,22,15,10,-1,1,1,1
2038,2018,20,13,10,21,31,27,29,4,5,1,1,1,1
2039,2018,20,1,5,43,41,7,25,15,8,1,1,1,1
2040,2018,21,2,1,54,48,16,8,6,15,1,1,1,-1
2041,2018,21,15,6,15,41,27,32,5,12,-1,-1,-1,-1
2042,2018,21,5,19,42,18,30,43,7,5,1,1,1,1
2043,2018,21,12,8,28,27,37,28,3,8,0,1,1,1
2044,2018,21,4,18,38,21,16,38,12,6,0,1,1,1
2045,2018,21,17,3,19,43,38,21,7,12,-1,-1,-1,-1
2046,2018,21,20,16,12,19,35,41,0,6,-1,-1,-1,1
2047,2018,21,11,7,31,24,30,23,4,6,-1,-1,-1,1
2048,2018,21,10,13,27,22,30,27,9,4,0,1,0,1
2049,2018,21,9,14,23,17,23,26,10,7,-1,1,1,1
2050,2018,22,4,18,38,15,16,29,10,5,1,1,1,1
2051,2018,22,14,7,19,30,26,31,10,8,-1,-1,-1,1
2052,2018,22,10,12,31,31,31,40,3,4,1,1,1,1
2053,2018,22,13,1,24,49,29,10,5,12,-1,-1,-1,-1
2054,2018,22,8,16,25,21,23,38,9,7,-1,1,1,1
2055,2018,22,3,6,46,43,21,32,12,12,-1,1,0,1
2056,2018,22,15,19,21,19,42,47,6,5,1,1,1,1
2057,2018,22,9,5,29,46,32,31,7,7,1,1,1,-1
2058,2018,22,2,11,56,23,17,25,9,7,1,1,1,1
2059,2018,22,17,20,19,13,41,37,4,0,0,1,1,1
2060,2018,23,7,16,32,23,32,43,8,9,0,1,1,1
2061,2018,23,17,18,16,19,31,41,2,5,1,1,1,1
2062,2018,23,12,10,31,30,42,32,4,7,1,1,1,1
2063,2018,23,20,2,13,59,37,17,1,9,-1,-1,-1,-1
2064,2018,23,15,11,23,33,39,31,7,6,1,-1,0,1
2065,2018,23,1,14,50,20,10,28,12,7,1,1,1,1
2066,2018,23,19,3,20,46,49,22,5,9,-1,-1,-1,-1
2067,2018,23,8,9,23,26,28,25,4,9,1,1,1,1
2068,2018,23,6,13,44,24,32,30,15,5,1,1,1,1
2069,2018,23,5,4,46,40,32,17,7,10,1,1,1,1
2070,2018,24,19,13,21,25,51,32,4,5,1,-1,1,1
2071,2018,24,1,11,54,29,13,29,12,6,0,1,1,1
2072,2018,24,6,17,46,23,33,43,15,10,0,1,1,1
2073,2018,24,7,12,27,30,31,34,7,7,1,1,1,1
2074,2018,24,10,5,33,40,42,19,4,10,1,1,1,-1
2075,2018,24,3,9,48,32,23,32,9,6,1,1,1,1
2076,2018,24,20,8,13,34,40,33,1,6,-1,-1,-1,1
2077,2018,24,14,2,19,62,31,17,4,12,1,-1,-1,-1
2078,2018,24,4,18,48,19,32,44,7,5,1,1,1,1
2079,2018,24,16,15,25,23,40,32,7,4,0,-1,0,1
2080,2018,25,3,15,50,21,24,32,9,7,1,1,1,1
2081,2018,25,11,5,30,48,30,35,4,13,-1,1,-1,-1
2082,2018,25,12,1,30,55,37,14,4,10,0,-1,-1,-1
2083,2018,25,14,19,24,25,33,53,4,6,1,1,1,1
2084,2018,25,13,8,27,33,36,34,4,6,0,1,1,1
2085,2018,25,4,20,40,13,23,41,7,1,1,1,1,1
2086,2018,25,9,7,35,30,33,31,6,9,-1,1,1,1
2087,2018,25,2,6,63,50,19,33,12,9,1,1,1,1
2088,2018,25,17,16,25,26,45,41,11,8,0,0,0,1
2089,2018,25,18,10,20,37,46,42,4,7,1,-1,1,-1
2090,2018,26,13,10,26,31,33,38,7,5,0,-1,-1,1
2091,2018,26,1,11,56,37,15,44,8,7,1,1,1,1
2092,2018,26,7,16,33,21,32,33,9,6,0,1,1,1
2093,2018,26,2,6,66,45,20,23,12,7,1,1,1,-1
2094,2018,26,19,4,25,49,55,35,3,13,-1,-1,-1,-1
2095,2018,26,14,15,27,26,36,46,2,9,-1,1,1,1
2096,2018,26,8,9,33,36,34,36,6,6,1,1,1,1
2097,2018,26,20,5,13,51,46,36,1,9,-1,-1,-1,-1
2098,2018,26,18,17,27,22,42,46,9,4,-1,-1,1,1
2099,2018,26,3,12,51,30,24,31,12,4,1,1,1,1
2100,2018,27,9,19,32,25,39,58,5,3,1,1,1,1
2101,2018,27,5,18,53,28,37,44,9,8,1,1,1,1
2102,2018,27,4,16,45,28,29,39,6,1,1,1,1,1
2103,2018,27,11,2,36,72,37,20,6,12,-1,-1,-1,-1
2104,2018,27,17,7,24,34,47,34,7,8,-1,-1,-1,1
2105,2018,27,10,8,37,34,47,33,6,10,0,1,0,1
2106,2018,27,6,1,52,59,35,15,13,11,0,-1,-1,-1
2107,2018,27,14,3,29,54,47,25,9,12,1,-1,-1,-1
2108,2018,27,12,13,31,27,34,34,1,5,-1,1,-1,1
2109,2018,27,15,20,22,14,34,48,7,1,1,1,1,1
2110,2018,28,11,16,32,28,38,42,1,1,1,1,1,1
2111,2018,28,4,12,55,38,37,48,12,7,1,1,1,1
2112,2018,28,20,7,14,35,50,34,0,11,1,-1,-1,-1
2113,2018,28,14,6,31,52,35,35,8,11,-1,-1,-1,-1
2114,2018,28,18,9,25,36,52,39,6,3,-1,-1,-1,1
